"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2204580","10.3","1009","Calcium"
"13338229","0.0377","1009","Manganese"
"2253451","","1009","Copper, Cu"
"13337680","0.098","1009","Iron"
"2201862","444.0","1009","Sodium"
"2227805","696.0","1009","Potassium"
"8518970","1460.0","1009","Sodium"
"2269205","","1009","Phosphorus, P"
"13336326","1.25","1009","Zinc"
"2235577","","1009","Potassium, K"
"2262366","85.7","1009","Calcium"
"2272805","","1009","Copper, Cu"
"2265622","","1009","Phosphorus, P"
"2264718","0.525","1009","Iron"
"2233062","","1009","Iron, Fe"
"2228787","0.015","1009","Manganese"
"2235695","","1009","Calcium, Ca"
"2232491","","1009","Manganese, Mn"
"2254690","","1009","Phosphorus, P"
"2264270","","1009","Potassium, K"
"2253020","","1009","Magnesium, Mg"
"9639017","31.9","1009","Magnesium"
"2241646","","1009","Magnesium, Mg"
"8523638","356.0","1009","Phosphorus"
"9635895","0.00245","1009","Manganese"
"2261383","1.43","1009","Zinc"
"2203935","0.0025","1009","Manganese"
"2228125","1.67","1009","Manganese"
"2248657","","1009","Magnesium, Mg"
"2269058","","1009","Calcium, Ca"
"13338118","0.0369","1009","Zinc"
"2259489","","1009","Copper, Cu"
"2243834","","1009","Sodium, Na"
"2232980","14.7","1009","Phosphorus"
"2266381","","1009","Manganese, Mn"
"8520025","3.26","1009","Zinc"
"2267553","133.0","1009","Phosphorus"
"9636270","29.1","1009","Calcium"
"2241073","","1009","Potassium, K"
"2264995","","1009","Copper, Cu"
"2252988","","1009","Copper, Cu"
"2236008","0.0638","1009","Iron"
"2220040","47.2","1009","Potassium"
"2253929","","1009","Copper, Cu"
"2260506","","1009","Iron, Fe"
"2265155","","1009","Iron, Fe"
"8519411","494.0","1009","Calcium"
"2232937","44.9","1009","Calcium"
"13336221","1.26","1009","Iron"
"8534443","1.26","1009","Iron"
"8523566","0.286","1009","Iron"
"2266615","","1009","Magnesium, Mg"
"2241178","","1009","Sodium, Na"
"8519488","0.212","1009","Iron"
"2228723","21.8","1009","Magnesium"
"2245421","","1009","Phosphorus, P"
"9637534","24.5","1009","Phosphorus"
"2272609","","1009","Zinc, Zn"
"2254034","","1009","Copper, Cu"
"13337102","4.27","1009","Calcium"
"2247548","","1009","Iron, Fe"
"2224663","0.477","1009","Zinc"
"2220821","","1009","Magnesium, Mg"
"2264341","","1009","Calcium, Ca"
"2235976","15.7","1009","Calcium"
"2263775","220.0","1009","Potassium"
"2231851","","1009","Magnesium, Mg"
"2254281","","1009","Sodium, Na"
"2230654","","1009","Magnesium, Mg"
"8524545","0.418","1009","Iron"
"8517171","533.0","1009","Potassium"
"2252953","","1009","Calcium, Ca"
"2241172","","1009","Copper, Cu"
"2263580","113.0","1009","Phosphorus"
"2269107","","1009","Manganese, Mn"
"2267410","0.0443","1009","Copper"
"2233249","","1009","Calcium, Ca"
"2233631","","1009","Iron, Fe"
"2230421","0.182","1009","Zinc"
"2225880","154.0","1009","Potassium"
"2239568","","1009","Copper, Cu"
"8531664","9.8","1009","Calcium"
"2266183","","1009","Manganese, Mn"
"2228922","121.0","1009","Sodium"
"2226949","2.44","1009","Zinc"
"2253121","","1009","Calcium, Ca"
"8519562","103.0","1009","Potassium"
"2260926","","1009","Potassium, K"
"2264685","92.4","1009","Sodium"
"2263577","2.17","1009","Iron"
"2220198","9.43","1009","Magnesium"
"2220496","0.19","1009","Zinc"
"2252370","","1009","Manganese, Mn"
"13338286","107.0","1009","Potassium"
"2249557","","1009","Magnesium, Mg"
"2230471","0.052","1009","Copper"
"2240010","","1009","Sodium, Na"
"13338349","111.0","1009","Potassium"
"2248302","","1009","Copper, Cu"
"9636424","140.0","1009","Magnesium"
"8524745","993.0","1009","Sodium"
"9636920","12.4","1009","Magnesium"
"2263987","0.715","1009","Manganese"
"2236480","1.92","1009","Copper"
"2241096","","1009","Magnesium, Mg"
"2202956","0.00249","1009","Manganese"
"8525306","225.0","1009","Potassium"
"2227881","456.0","1009","Phosphorus"
"2261801","","1009","Magnesium, Mg"
"13336602","9.18","1009","Magnesium"
"2264663","0.0734","1009","Manganese"
"2260030","","1009","Sodium, Na"
"8533713","0.13","1009","Copper"
"2263606","0.753","1009","Manganese"
"2220131","46.7","1009","Potassium"
"2235696","","1009","Copper, Cu"
"2264349","","1009","Zinc, Zn"
"2232280","","1009","Zinc, Zn"
"2239928","","1009","Magnesium, Mg"
"13336377","0.261","1009","Iron"
"2260035","","1009","Copper, Cu"
"2246377","","1009","Sodium, Na"
"8523715","2.41","1009","Zinc"
"8517616","957.0","1009","Sodium"
"8524502","264.0","1009","Potassium"
"2267686","21.4","1009","Calcium"
"8518058","288.0","1009","Potassium"
"2235496","","1009","Iron, Fe"
"2220283","38200.0","1009","Sodium"
"8518059","5.92","1009","Calcium"
"8518898","0.0171","1009","Manganese"
"2247175","","1009","Copper, Cu"
"2230565","24.6","1009","Calcium"
"2253000","","1009","Phosphorus, P"
"2221484","0.05","1009","Iron"
"2264662","9.12","1009","Magnesium"
"2232753","107.0","1009","Potassium"
"2231594","","1009","Calcium, Ca"
"2252442","","1009","Copper, Cu"
"2250358","","1009","Manganese, Mn"
"2249146","","1009","Sodium, Na"
"8517535","0.0741","1009","Copper"
"13337785","0.0996","1009","Iron"
"8533409","2100.0","1009","Sodium"
"2220149","0.985","1009","Iron"
"2247647","","1009","Zinc, Zn"
"2204040","0.00498","1009","Copper"
"2238674","914.0","1009","Sodium"
"2248418","","1009","Sodium, Na"
"2253023","","1009","Iron, Fe"
"2232621","","1009","Iron, Fe"
"8522265","191.0","1009","Potassium"
"2269429","","1009","Magnesium, Mg"
"2238115","","1009","Potassium, K"
"2250185","","1009","Phosphorus, P"
"2254138","","1009","Copper, Cu"
"2227324","2.34","1009","Zinc"
"8519108","229.0","1009","Potassium"
"2232299","","1009","Copper, Cu"
"2249679","","1009","Manganese, Mn"
"8534091","283.0","1009","Phosphorus"
"2269451","","1009","Sodium, Na"
"9636953","0.69","1009","Zinc"
"8525303","12.2","1009","Calcium"
"2246813","","1009","Manganese, Mn"
"2264296","","1009","Potassium, K"
"2252697","","1009","Phosphorus, P"
"2220239","38200.0","1009","Sodium"
"8524584","0.0802","1009","Manganese"
"2201849","2.33","1009","Iron"
"8523036","473.0","1009","Calcium"
"8522489","26.1","1009","Magnesium"
"8523720","348.0","1009","Phosphorus"
"2220045","37200.0","1009","Sodium"
"9639306","4.0","1009","Sodium"
"13338161","94.9","1009","Potassium"
"2263578","33.3","1009","Magnesium"
"9636573","0.213","1009","Copper"
"13337594","0.0973","1009","Iron"
"2220104","9.8","1009","Magnesium"
"2220348","0.0393","1009","Copper"
"13337642","0.0973","1009","Iron"
"2234425","","1009","Potassium, K"
"8523485","1.96","1009","Zinc"
"2247104","","1009","Magnesium, Mg"
"2268725","","1009","Calcium, Ca"
"2244663","","1009","Manganese, Mn"
"8532497","0.016","1009","Manganese"
"2250666","","1009","Sodium, Na"
"2229417","0.632","1009","Manganese"
"2240247","0.67","1009","Iron"
"8520183","163.0","1009","Potassium"
"2264705","0.13","1009","Zinc"
"2264422","","1009","Manganese, Mn"
"2254565","","1009","Phosphorus, P"
"2263382","0.319","1009","Manganese"
"8533635","0.0478","1009","Manganese"
"9636596","0.517","1009","Manganese"
"2237969","","1009","Iron, Fe"
"2239855","","1009","Zinc, Zn"
"9636321","0.938","1009","Zinc"
"8532652","10.7","1009","Calcium"
"8517172","821.0","1009","Sodium"
"2226887","0.0363","1009","Copper"
"2259496","","1009","Calcium, Ca"
"2242189","","1009","Iron, Fe"
"2266378","","1009","Copper, Cu"
"2254625","","1009","Sodium, Na"
"9638508","17.2","1009","Calcium"
"8520253","0.199","1009","Iron"
"2241206","","1009","Zinc, Zn"
"2248167","","1009","Zinc, Zn"
"2266056","","1009","Sodium, Na"
"2241449","","1009","Sodium, Na"
"2248245","","1009","Iron, Fe"
"2231696","","1009","Manganese, Mn"
"2238119","","1009","Manganese, Mn"
"13335850","327.0","1009","Magnesium"
"13337508","0.988","1009","Sodium"
"2264346","","1009","Phosphorus, P"
"2266601","","1009","Iron, Fe"
"2266869","","1009","Manganese, Mn"
"2201954","1.45","1009","Zinc"
"2245192","","1009","Manganese, Mn"
"8530979","1.25","1009","Iron"
"2254279","","1009","Phosphorus, P"
"2266239","","1009","Sodium, Na"
"13337561","10.7","1009","Phosphorus"
"2241205","","1009","Sodium, Na"
"9636066","0.727","1009","Manganese"
"8524500","0.0897","1009","Manganese"
"8525264","0.44","1009","Iron"
"13337957","0.114","1009","Iron"
"8517979","0.0477","1009","Copper"
"2232380","","1009","Zinc, Zn"
"8522496","2.03","1009","Zinc"
"2228043","2.24","1009","Manganese"
"2248775","","1009","Manganese, Mn"
"2269158","","1009","Potassium, K"
"2265209","","1009","Magnesium, Mg"
"2221945","0.0497","1009","Iron"
"2248191","","1009","Manganese, Mn"
"9637855","17.0","1009","Potassium"
"9636952","2.45","1009","Sodium"
"13337690","126.0","1009","Potassium"
"2246807","","1009","Magnesium, Mg"
"13335854","2510.0","1009","Potassium"
"2203063","0.0497","1009","Iron"
"2253427","","1009","Zinc, Zn"
"2234420","","1009","Manganese, Mn"
"2244812","","1009","Zinc, Zn"
"13338167","0.105","1009","Iron"
"2265675","","1009","Phosphorus, P"
"2265566","","1009","Iron, Fe"
"2253338","","1009","Zinc, Zn"
"2259841","","1009","Manganese, Mn"
"2254278","","1009","Potassium, K"
"8530829","29.2","1009","Magnesium"
"2260354","","1009","Potassium, K"
"2232275","","1009","Magnesium, Mg"
"13336946","5.6","1009","Calcium"
"2202187","65.1","1009","Magnesium"
"2246113","","1009","Iron, Fe"
"2268104","22.6","1009","Magnesium"
"8523791","338.0","1009","Phosphorus"
"9636632","15.4","1009","Calcium"
"2263199","2.36","1009","Zinc"
"8525138","21.7","1009","Phosphorus"
"2232958","0.163","1009","Iron"
"2269687","","1009","Iron, Fe"
"2231123","143.0","1009","Phosphorus"
"2261103","16.8","1009","Magnesium"
"2264743","0.124","1009","Zinc"
"8525324","13.2","1009","Magnesium"
"2262450","6.29","1009","Phosphorus"
"2227636","98.1","1009","Phosphorus"
"8525166","13.5","1009","Magnesium"
"2273047","","1009","Copper, Cu"
"2238889","0.074","1009","Copper"
"2236495","538.0","1009","Sodium"
"2254183","","1009","Phosphorus, P"
"2245012","","1009","Zinc, Zn"
"2228345","2.73","1009","Zinc"
"2223331","0.423","1009","Zinc"
"2230586","0.461","1009","Iron"
"2262355","0.07","1009","Zinc"
"2269428","","1009","Calcium, Ca"
"2259893","","1009","Manganese, Mn"
"9636782","11.9","1009","Magnesium"
"13338081","0.0199","1009","Zinc"
"8534523","593.0","1009","Potassium"
"2239086","1.26","1009","Iron"
"2235571","","1009","Calcium, Ca"
"2247240","","1009","Iron, Fe"
"9638410","209.0","1009","Potassium"
"8532648","0.0253","1009","Manganese"
"2261653","19.8","1009","Magnesium"
"2264336","","1009","Zinc, Zn"
"2232732","0.0548","1009","Manganese"
"2261545","296.0","1009","Phosphorus"
"2239646","","1009","Zinc, Zn"
"2264407","","1009","Iron, Fe"
"2248774","","1009","Zinc, Zn"
"8524583","24.5","1009","Phosphorus"
"2239929","","1009","Phosphorus, P"
"2261655","281.0","1009","Phosphorus"
"2249149","","1009","Copper, Cu"
"2231268","1.85","1009","Iron"
"2230415","0.372","1009","Iron"
"13335775","759.0","1009","Phosphorus"
"2263596","0.615","1009","Zinc"
"2252962","","1009","Iron, Fe"
"2237155","309.0","1009","Potassium"
"2242491","","1009","Copper, Cu"
"2247331","","1009","Manganese, Mn"
"2268038","170.0","1009","Potassium"
"2220245","9.9","1009","Magnesium"
"2238614","17.5","1009","Magnesium"
"2235970","0.0408","1009","Zinc"
"2202600","134.0","1009","Calcium"
"13336219","8.75","1009","Calcium"
"2230531","0.121","1009","Manganese"
"2238100","","1009","Sodium, Na"
"2265780","","1009","Manganese, Mn"
"2264527","0.0478","1009","Copper"
"2220140","9.9","1009","Magnesium"
"2220592","","1009","Copper, Cu"
"2234907","","1009","Zinc, Zn"
"2201867","81.4","1009","Magnesium"
"2260932","","1009","Copper, Cu"
"8524698","0.298","1009","Iron"
"8518055","1.56","1009","Zinc"
"2203510","0.0025","1009","Manganese"
"2233390","","1009","Calcium, Ca"
"2268774","","1009","Manganese, Mn"
"13336220","0.253","1009","Copper"
"2232544","","1009","Potassium, K"
"2235693","","1009","Sodium, Na"
"2238118","","1009","Copper, Cu"
"13336474","16.1","1009","Calcium"
"2220036","0.0943","1009","Copper"
"2263254","1.91","1009","Zinc"
"9637643","0.00327","1009","Manganese"
"2231126","2.37","1009","Zinc"
"2229262","0.025","1009","Copper"
"2262083","","1009","Copper, Cu"
"2220513","103.0","1009","Potassium"
"13336604","29.6","1009","Phosphorus"
"2241791","","1009","Iron, Fe"
"2237093","15.8","1009","Magnesium"
"2262437","0.0521","1009","Manganese"
"2261320","3.91","1009","Calcium"
"13337631","0.0346","1009","Manganese"
"8534299","27.0","1009","Magnesium"
"8524604","11.8","1009","Calcium"
"8519110","2.36","1009","Zinc"
"2267893","17.6","1009","Calcium"
"2272633","","1009","Zinc, Zn"
"2238104","","1009","Zinc, Zn"
"2267825","0.0459","1009","Copper"
"2232792","739.0","1009","Sodium"
"2235587","","1009","Sodium, Na"
"9636128","10.0","1009","Iron"
"2261542","0.683","1009","Iron"
"2228663","22.2","1009","Magnesium"
"2228067","3.04","1009","Zinc"
"2240214","151.0","1009","Calcium"
"8534014","4.06","1009","Zinc"
"2220399","0.0452","1009","Copper"
"2230774","","1009","Phosphorus, P"
"13337656","1.0","1009","Sodium"
"2225301","0.0499","1009","Iron"
"2246045","","1009","Copper, Cu"
"2225097","104.0","1009","Phosphorus"
"2234688","","1009","Manganese, Mn"
"9636892","2.48","1009","Calcium"
"2237974","","1009","Sodium, Na"
"2234163","","1009","Phosphorus, P"
"2228196","446.0","1009","Phosphorus"
"2249998","","1009","Copper, Cu"
"2247045","","1009","Sodium, Na"
"2272978","","1009","Copper, Cu"
"2227514","173.0","1009","Potassium"
"2250018","","1009","Potassium, K"
"2237548","0.022","1009","Manganese"
"8534225","31.9","1009","Magnesium"
"2269732","","1009","Calcium, Ca"
"2232414","","1009","Calcium, Ca"
"2228858","0.015","1009","Manganese"
"2235368","","1009","Calcium, Ca"
"2220050","0.997","1009","Iron"
"13337852","0.116","1009","Iron"
"2265048","","1009","Copper, Cu"
"2251163","","1009","Zinc, Zn"
"13337442","4.74","1009","Calcium"
"8533258","635.0","1009","Potassium"
"2269587","","1009","Calcium, Ca"
"2264204","","1009","Manganese, Mn"
"2236556","6.19","1009","Zinc"
"2228975","198.0","1009","Phosphorus"
"2235852","2.47","1009","Sodium"
"2202218","271.0","1009","Potassium"
"2263246","49.8","1009","Calcium"
"2261214","0.0148","1009","Manganese"
"2261323","18.2","1009","Magnesium"
"2223330","39.3","1009","Sodium"
"8518540","2.18","1009","Zinc"
"8519184","475.0","1009","Calcium"
"2265767","","1009","Calcium, Ca"
"2245905","","1009","Zinc, Zn"
"2228068","70.1","1009","Sodium"
"2266395","","1009","Manganese, Mn"
"8522503","1710.0","1009","Sodium"
"2238896","3.02","1009","Zinc"
"2232542","","1009","Manganese, Mn"
"2239504","","1009","Manganese, Mn"
"2260366","","1009","Phosphorus, P"
"2264413","","1009","Zinc, Zn"
"13336204","3.31","1009","Manganese"
"2220514","243.0","1009","Sodium"
"2236636","5.95","1009","Zinc"
"2264888","","1009","Calcium, Ca"
"2222523","0.00499","1009","Copper"
"2230569","0.114","1009","Manganese"
"2246318","","1009","Manganese, Mn"
"2241337","","1009","Phosphorus, P"
"2249356","","1009","Iron, Fe"
"2232349","","1009","Potassium, K"
"2268241","","1009","Manganese, Mn"
"9636175","1.04","1009","Zinc"
"8533554","12.0","1009","Calcium"
"2237212","133.0","1009","Phosphorus"
"2253191","","1009","Calcium, Ca"
"2230414","0.0511","1009","Copper"
"2245902","","1009","Calcium, Ca"
"13338333","8.1","1009","Sodium"
"2233632","","1009","Magnesium, Mg"
"2268352","","1009","Calcium, Ca"
"13337192","325.0","1009","Potassium"
"2201863","1.47","1009","Zinc"
"2220355","0.274","1009","Zinc"
"2269841","","1009","Calcium, Ca"
"9637950","0.00488","1009","Copper"
"2253190","","1009","Phosphorus, P"
"2224659","0.0026","1009","Manganese"
"2267548","16.7","1009","Calcium"
"8519186","0.189","1009","Iron"
"2263842","0.842","1009","Manganese"
"13338265","0.0208","1009","Manganese"
"9636335","1.42","1009","Iron"
"8522412","153.0","1009","Potassium"
"2222080","0.0497","1009","Iron"
"2269690","","1009","Potassium, K"
"2252513","","1009","Sodium, Na"
"2241544","","1009","Copper, Cu"
"2236498","2.85","1009","Manganese"
"2241305","","1009","Magnesium, Mg"
"9635852","12.6","1009","Calcium"
"2236921","0.057","1009","Manganese"
"2238068","","1009","Magnesium, Mg"
"2248187","","1009","Copper, Cu"
"2201896","252.0","1009","Potassium"
"13337465","0.992","1009","Sodium"
"2264278","","1009","Copper, Cu"
"2242485","","1009","Potassium, K"
"2237149","8.36","1009","Calcium"
"2254692","","1009","Manganese, Mn"
"9636868","0.0758","1009","Copper"
"2246629","","1009","Phosphorus, P"
"13337326","300.0","1009","Potassium"
"2268723","","1009","Iron, Fe"
"2259359","","1009","Iron, Fe"
"2238131","","1009","Magnesium, Mg"
"2228199","3.13","1009","Iron"
"2229173","0.13","1009","Iron"
"2270690","","1009","Calcium, Ca"
"2233516","","1009","Sodium, Na"
"2222393","37.2","1009","Sodium"
"2264381","","1009","Zinc, Zn"
"2249560","","1009","Calcium, Ca"
"2268322","","1009","Zinc, Zn"
"2261599","0.015","1009","Manganese"
"2263690","0.149","1009","Copper"
"9637856","422.0","1009","Sodium"
"2248660","","1009","Calcium, Ca"
"2240245","0.409","1009","Manganese"
"2264515","0.115","1009","Zinc"
"2232848","110.0","1009","Potassium"
"9636527","0.368","1009","Copper"
"13337458","0.0237","1009","Copper"
"2266325","","1009","Copper, Cu"
"2246315","","1009","Sodium, Na"
"9638654","201.0","1009","Potassium"
"8532580","0.0935","1009","Copper"
"13336090","3.72","1009","Zinc"
"13337730","6.37","1009","Phosphorus"
"2239379","","1009","Manganese, Mn"
"9636450","3.07","1009","Sodium"
"2233000","105.0","1009","Potassium"
"2250190","","1009","Manganese, Mn"
"2252292","","1009","Potassium, K"
"9636876","0.657","1009","Zinc"
"2264946","","1009","Zinc, Zn"
"8532500","41.3","1009","Magnesium"
"2232373","","1009","Copper, Cu"
"8530981","12.9","1009","Calcium"
"8532881","52.9","1009","Magnesium"
"2233389","","1009","Copper, Cu"
"13338160","7.73","1009","Phosphorus"
"9636295","0.494","1009","Manganese"
"2253998","","1009","Phosphorus, P"
"8525121","216.0","1009","Potassium"
"2234829","","1009","Phosphorus, P"
"2237028","0.07","1009","Copper"
"2261322","0.563","1009","Iron"
"2231850","","1009","Zinc, Zn"
"2265569","","1009","Phosphorus, P"
"2248608","","1009","Magnesium, Mg"
"13337188","0.4","1009","Iron"
"2268677","","1009","Iron, Fe"
"2260991","","1009","Potassium, K"
"13336087","639.0","1009","Phosphorus"
"2223817","160.0","1009","Potassium"
"8533333","598.0","1009","Potassium"
"8524746","0.144","1009","Zinc"
"2239010","16.9","1009","Magnesium"
"13336648","28.0","1009","Phosphorus"
"2232588","","1009","Manganese, Mn"
"8518134","965.0","1009","Sodium"
"2261324","0.0148","1009","Manganese"
"2231615","","1009","Iron, Fe"
"2264546","","1009","Copper, Cu"
"2245120","","1009","Zinc, Zn"
"2241042","","1009","Copper, Cu"
"2264455","19.6","1009","Phosphorus"
"2262869","125.0","1009","Calcium"
"9635884","16.9","1009","Potassium"
"2247170","","1009","Magnesium, Mg"
"2246376","","1009","Potassium, K"
"2266549","","1009","Magnesium, Mg"
"2220199","9.43","1009","Phosphorus"
"8524726","952.0","1009","Sodium"
"13338060","9.36","1009","Phosphorus"
"2259856","","1009","Iron, Fe"
"2262504","130.0","1009","Calcium"
"9636809","0.928","1009","Zinc"
